,text,created_at,brand,sent,pos,neg,neu,compound
0,"@MariaTCardona  @TheRickWilson  @kathygriffin  @krassenstein  @EdKrassen 
@GOP @BBCWorld 
@donlemon @cnn
#MAGA… https://t.co/J4Piew0MA5",Sun Jul 01 22:03:41 +0000 2018,@CNN,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
1,"RT @CNN: ""How dare you. How dare you take the babies from their mother's arms!"" Rep. Maxine Waters says President Trump has gone too far wi…",Sun Jul 01 22:03:41 +0000 2018,@CNN,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2,"RT @CNN: ""How dare you. How dare you take the babies from their mother's arms!"" Rep. Maxine Waters says President Trump has gone too far wi…",Sun Jul 01 22:03:41 +0000 2018,@CNN,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
3,@CNN #FamiliesBelongTogetherMarch @Acosta @RealCandaceO @MSNBC https://t.co/P3grRiw4HB,Sun Jul 01 22:03:40 +0000 2018,@CNN,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
4,"@CNN BREAKING: CNN is pushing for the impeachment of the entire Spanish soccer team.

Mueller is investigating possible collusion.",Sun Jul 01 22:03:40 +0000 2018,@CNN,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
5,"RT @krassenstein: This needs to go viral. All the times Trump attacked the Press before this week's tragedy. 

I'm not saying Trump sparked…",Sun Jul 01 22:03:36 +0000 2018,@CNN,"{'neg': 0.261, 'neu': 0.739, 'pos': 0.0, 'compound': -0.8126}",0.0,0.261,0.739,-0.8126
6,"RT @ReliableSources: ""People are going to yell at us. They're going to tell us to go home. We're not going to go home."" -@Acosta just now o…",Sun Jul 01 22:03:34 +0000 2018,@CNN,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
7,"RT @CNN: A migrant who earned the nickname ""Spider-Man"" after scaling a building to save a child dangling from a balcony has started a new…",Sun Jul 01 22:03:33 +0000 2018,@CNN,"{'neg': 0.0, 'neu': 0.856, 'pos': 0.144, 'compound': 0.4939}",0.144,0.0,0.856,0.4939
8,"RT @CNN: A migrant who earned the nickname ""Spider-Man"" after scaling a building to save a child dangling from a balcony has started a new…",Sun Jul 01 22:03:32 +0000 2018,@CNN,"{'neg': 0.0, 'neu': 0.856, 'pos': 0.144, 'compound': 0.4939}",0.144,0.0,0.856,0.4939
9,24/7 HATE will make people tune-out. If that’s your intention @FoxNews @CNN @MSNBC @ABC @NBCNews @CBSNews it’s work… https://t.co/XYaDOmDxJ2,Sun Jul 01 22:03:32 +0000 2018,@CNN,"{'neg': 0.198, 'neu': 0.802, 'pos': 0.0, 'compound': -0.6633}",0.0,0.198,0.802,-0.6633
10,Libs don't know that. They get their NEWS from @CNN https://t.co/ZLwGJnoP4Q,Sun Jul 01 22:03:30 +0000 2018,@CNN,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
11,"@CNN ""keep your friends close, but your enemies closer""

- The Godfather Part II https://t.co/4JP9pVIwaZ",Sun Jul 01 22:03:29 +0000 2018,@CNN,"{'neg': 0.234, 'neu': 0.654, 'pos': 0.112, 'compound': -0.5023}",0.112,0.234,0.654,-0.5023
12,"RT @CNN: Former President Barack Obama tells Democrats: ""This is a moment of great urgency and you are right to be concerned."" https://t.co…",Sun Jul 01 22:03:29 +0000 2018,@CNN,"{'neg': 0.0, 'neu': 0.837, 'pos': 0.163, 'compound': 0.6249}",0.163,0.0,0.837,0.6249
13,"RT @SagittarianMind: Therapists biased against black, poor patients, study finds @CNN https://t.co/HEFlxygZs5",Sun Jul 01 22:03:27 +0000 2018,@CNN,"{'neg': 0.342, 'neu': 0.658, 'pos': 0.0, 'compound': -0.6369}",0.0,0.342,0.658,-0.6369
14,@cnn @JimAcasta @maddow @msnbc @cbs @nbc #IllegalImmigrants #IllegalAliens #Impeach45 https://t.co/zcncQBRnWf,Sun Jul 01 22:03:27 +0000 2018,@CNN,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
15,@EASEmergency @DailyCaller @CNN Thats not surprising at all. But Soros has had a huge influence. Take NPR for examp… https://t.co/FF5xNawDMr,Sun Jul 01 22:03:27 +0000 2018,@CNN,"{'neg': 0.086, 'neu': 0.805, 'pos': 0.109, 'compound': 0.1245}",0.109,0.086,0.805,0.1245
16,"@CNN @CNN you wrote a lie under her name. The visual matters, she was against breaking up ICE, you made it appear different.",Sun Jul 01 22:03:26 +0000 2018,@CNN,"{'neg': 0.0, 'neu': 0.95, 'pos': 0.05, 'compound': 0.0258}",0.05,0.0,0.95,0.0258
17,"It fits the @CNN theme of #FakeNews 
https://t.co/Zgi5Z7L8Wo https://t.co/8l7uK9reDq",Sun Jul 01 22:03:26 +0000 2018,@CNN,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
18,@CNN And this is why democrats will Continue to lose. People want a reasonable alternative to the current Trump led… https://t.co/KkQP446RUM,Sun Jul 01 22:03:23 +0000 2018,@CNN,"{'neg': 0.123, 'neu': 0.818, 'pos': 0.059, 'compound': -0.34}",0.059,0.123,0.818,-0.34
19,@CNN OMW,Sun Jul 01 22:03:22 +0000 2018,@CNN,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
20,@Education4Libs @CNN   Happy to pay for my portion.  What a bargain.,Sun Jul 01 22:03:20 +0000 2018,@CNN,"{'neg': 0.101, 'neu': 0.504, 'pos': 0.396, 'compound': 0.6249}",0.396,0.101,0.504,0.6249
21,"RT @therealcornett: RETWEET If you're tired of the ANTI-ICE Propaganda coming from the Democrats and @CNN!

We Support @ICEgov!! https://t.…",Sun Jul 01 22:03:18 +0000 2018,@CNN,"{'neg': 0.227, 'neu': 0.667, 'pos': 0.106, 'compound': -0.4724}",0.106,0.227,0.667,-0.4724
22,@rmayemsinger @MSNBC @CNN I’m strongly pro-life — for trump crime family prison sentences.,Sun Jul 01 22:03:18 +0000 2018,@CNN,"{'neg': 0.376, 'neu': 0.442, 'pos': 0.182, 'compound': -0.6705}",0.182,0.376,0.442,-0.6705
23,"RT @loisbeckett: No notoriety: @CNN's front is intensely, intimately focused on the victims of the shooting. Their names. Their faces. Not…",Sun Jul 01 22:03:17 +0000 2018,@CNN,"{'neg': 0.177, 'neu': 0.709, 'pos': 0.113, 'compound': -0.1585}",0.113,0.177,0.709,-0.1585
24,@CNN Of course they want illegal immigrants to come into the country have kids and then vote Democrat. You know it’… https://t.co/2DiC7qH6QR,Sun Jul 01 22:03:17 +0000 2018,@CNN,"{'neg': 0.145, 'neu': 0.803, 'pos': 0.052, 'compound': -0.5106}",0.052,0.145,0.803,-0.5106
25,"RT @liamvincent26: @CNN Good, the Democrats have become total extremists.",Sun Jul 01 22:03:15 +0000 2018,@CNN,"{'neg': 0.0, 'neu': 0.756, 'pos': 0.244, 'compound': 0.4404}",0.244,0.0,0.756,0.4404
26,"RT @andrewklavan: ""I want people to look at me,"" he explained. ""Because I'm Jim Acosta."" .@CNN's Jim 'Look-at-me-I'm-Jim' @Acosta defends h…",Sun Jul 01 22:03:12 +0000 2018,@CNN,"{'neg': 0.0, 'neu': 0.939, 'pos': 0.061, 'compound': 0.0772}",0.061,0.0,0.939,0.0772
27,"RT @wkamaubell: TONIGHT on the season finale of #UnitedShades on @cnn at 10p ET / 7p PT / 4p Hawaii time, I'm headed to Hawaii to unlearn w…",Sun Jul 01 22:03:12 +0000 2018,@CNN,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
28,"@BrannanJr @socityjim @CNN @bennydiego I don’t think you are a victim, I don’t think you are a critical thinker. I… https://t.co/UNPKzWorga",Sun Jul 01 22:03:12 +0000 2018,@CNN,"{'neg': 0.227, 'neu': 0.773, 'pos': 0.0, 'compound': -0.5267}",0.0,0.227,0.773,-0.5267
29,RT @DONKANDAVILA: @FBuenAbad @nicmaduroguerra @Enc_Popular @dcabellor @CarreroCarolina @JauaMiranda @OncaTvR @chavezcandanga @Adan_Coromoto…,Sun Jul 01 22:03:09 +0000 2018,@CNN,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
30,"RT @andrewklavan: ""I want people to look at me,"" he explained. ""Because I'm Jim Acosta."" .@CNN's Jim 'Look-at-me-I'm-Jim' @Acosta defends h…",Sun Jul 01 22:03:07 +0000 2018,@CNN,"{'neg': 0.0, 'neu': 0.939, 'pos': 0.061, 'compound': 0.0772}",0.061,0.0,0.939,0.0772
31,RT @RightToFoodBill: Govt has an important role to play through its policies for increasing food production. Govt has become complacent and…,Sun Jul 01 22:03:02 +0000 2018,@CNN,"{'neg': 0.055, 'neu': 0.766, 'pos': 0.179, 'compound': 0.4404}",0.179,0.055,0.766,0.4404
32,@Kegan05 @SophieInCT @lmmartind @nobil_colleen @MistyV76 @teririce @CNN Ya’ll don’t get the concept of laws and rul… https://t.co/nOh0tBYZ3m,Sun Jul 01 22:02:59 +0000 2018,@CNN,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
33,@CNN @AnaCabrera yo @Boris_Sanchez are you on the green of a golf course?,Sun Jul 01 22:02:54 +0000 2018,@CNN,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
34,"RT @therealcornett: RETWEET If you're tired of the ANTI-ICE Propaganda coming from the Democrats and @CNN!

We Support @ICEgov!! https://t.…",Sun Jul 01 22:02:53 +0000 2018,@CNN,"{'neg': 0.227, 'neu': 0.667, 'pos': 0.106, 'compound': -0.4724}",0.106,0.227,0.667,-0.4724
35,@legacyartsstudi @ElderLansing @festus66 @POTUS @CNN No you did not was in response to lack of response and outrage… https://t.co/LAoCt2Hiau,Sun Jul 01 22:02:52 +0000 2018,@CNN,"{'neg': 0.209, 'neu': 0.791, 'pos': 0.0, 'compound': -0.5423}",0.0,0.209,0.791,-0.5423
36,"RT @ElderLansing: Did I see Kamala Harris, Tim Scott, and Cory Booker call for hate crime legislation when these four racist Chicago thugs,…",Sun Jul 01 22:02:52 +0000 2018,@CNN,"{'neg': 0.371, 'neu': 0.629, 'pos': 0.0, 'compound': -0.9042}",0.0,0.371,0.629,-0.9042
37,@rmayemsinger @MSNBC @CNN They are not pro life. They are pro birth. They don't give a shit about the baby after it… https://t.co/gejHuKaUoi,Sun Jul 01 22:02:52 +0000 2018,@CNN,"{'neg': 0.0, 'neu': 0.878, 'pos': 0.122, 'compound': 0.4449}",0.122,0.0,0.878,0.4449
38,@CNN Complaining and demanding action without offering any solution....,Sun Jul 01 22:02:51 +0000 2018,@CNN,"{'neg': 0.346, 'neu': 0.654, 'pos': 0.0, 'compound': -0.4019}",0.0,0.346,0.654,-0.4019
39,"RT @CNN: Nigerian actress Omotola Jalade-Ekehinde has been invited to become a member of the Academy of Motion Picture Arts and Sciences, w…",Sun Jul 01 22:02:50 +0000 2018,@CNN,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
40,"@andrewklavan @CNN @Acosta I rather suspect Jim WILL be shouting at the Devil eventually. 

“…quando un altro gridò… https://t.co/EFUNDlNcsu",Sun Jul 01 22:02:49 +0000 2018,@CNN,"{'neg': 0.292, 'neu': 0.708, 'pos': 0.0, 'compound': -0.765}",0.0,0.292,0.708,-0.765
41,"RT @SebGorka: This is @CNN. 

https://t.co/mXTkZP5Kdl",Sun Jul 01 22:02:47 +0000 2018,@CNN,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
42,"@CNN Those that do just might as well pack their bags, their political career is over, and can't be repaired.",Sun Jul 01 22:02:46 +0000 2018,@CNN,"{'neg': 0.0, 'neu': 0.9, 'pos': 0.1, 'compound': 0.2732}",0.1,0.0,0.9,0.2732
43,RT @scali_gianna: @CNN @MSNBC @NBCNews why are you not reporting this it’s important !!!! We need to pray for theses people to be free  I g…,Sun Jul 01 22:02:43 +0000 2018,@CNN,"{'neg': 0.0, 'neu': 0.72, 'pos': 0.28, 'compound': 0.8209}",0.28,0.0,0.72,0.8209
44,RT @CNN: Sen. Tammy Duckworth doesn't join Democratic colleagues in calls to abolish US Immigration and Customs Enforcement https://t.co/DR…,Sun Jul 01 22:02:42 +0000 2018,@CNN,"{'neg': 0.095, 'neu': 0.905, 'pos': 0.0, 'compound': -0.2235}",0.0,0.095,0.905,-0.2235
45,"RT @SebGorka: This is @CNN. 

https://t.co/mXTkZP5Kdl",Sun Jul 01 22:02:41 +0000 2018,@CNN,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
46,@CNN She must be a Nazi then...,Sun Jul 01 22:02:40 +0000 2018,@CNN,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
47,"RT @anofiscal: @sundayschild22 @MalcolmNance @CNN @MSNBC @nbc @FBI @CBSNews @ABC @BBC @NPR What Just in Time said, all the way.  Y'all need…",Sun Jul 01 22:02:38 +0000 2018,@CNN,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
48,"@CNN @brianstelter why NO mention @BarackObama separated 90,000 children at the border ? Because you sucked up to O… https://t.co/PzAz0T0DRf",Sun Jul 01 22:02:37 +0000 2018,@CNN,"{'neg': 0.259, 'neu': 0.741, 'pos': 0.0, 'compound': -0.7125}",0.0,0.259,0.741,-0.7125
49,"RT @RVAwonk: bloody hell, @CNN. This is a wholly inaccurate &amp; irresponsible take on what happened in Portland on Saturday. 

Don't conflate…",Sun Jul 01 22:02:35 +0000 2018,@CNN,"{'neg': 0.366, 'neu': 0.634, 'pos': 0.0, 'compound': -0.886}",0.0,0.366,0.634,-0.886
50,"RT @CNN: A migrant who earned the nickname ""Spider-Man"" after scaling a building to save a child dangling from a balcony has started a new…",Sun Jul 01 22:02:35 +0000 2018,@CNN,"{'neg': 0.0, 'neu': 0.856, 'pos': 0.144, 'compound': 0.4939}",0.144,0.0,0.856,0.4939
51,@CNN  https://t.co/5jOxN75H5J,Sun Jul 01 22:02:33 +0000 2018,@CNN,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
52,"RT @andrewklavan: ""I want people to look at me,"" he explained. ""Because I'm Jim Acosta."" .@CNN's Jim 'Look-at-me-I'm-Jim' @Acosta defends h…",Sun Jul 01 22:02:32 +0000 2018,@CNN,"{'neg': 0.0, 'neu': 0.939, 'pos': 0.061, 'compound': 0.0772}",0.061,0.0,0.939,0.0772
53,"RT @CNN: A migrant who earned the nickname ""Spider-Man"" after scaling a building to save a child dangling from a balcony has started a new…",Sun Jul 01 22:02:32 +0000 2018,@CNN,"{'neg': 0.0, 'neu': 0.856, 'pos': 0.144, 'compound': 0.4939}",0.144,0.0,0.856,0.4939
54,RT @infoCinelandia: WTF @CNN this is so so wrong. Completely incorrect. Not even close. #VotaMexico https://t.co/XbKnohOvP2,Sun Jul 01 22:02:31 +0000 2018,@CNN,"{'neg': 0.388, 'neu': 0.612, 'pos': 0.0, 'compound': -0.8712}",0.0,0.388,0.612,-0.8712
55,"RT @CNN: A migrant who earned the nickname ""Spider-Man"" after scaling a building to save a child dangling from a balcony has started a new…",Sun Jul 01 22:02:30 +0000 2018,@CNN,"{'neg': 0.0, 'neu': 0.856, 'pos': 0.144, 'compound': 0.4939}",0.144,0.0,0.856,0.4939
56,"RT @CNN: Nigerian actress Omotola Jalade-Ekehinde has been invited to become a member of the Academy of Motion Picture Arts and Sciences, w…",Sun Jul 01 22:02:29 +0000 2018,@CNN,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
57,@TimNaftali @CNN @AnaCabrera Nice. ICE shouldn't exist.  It's only 15years-old what have they done worth a shit? NOTHING.,Sun Jul 01 22:02:27 +0000 2018,@CNN,"{'neg': 0.161, 'neu': 0.628, 'pos': 0.211, 'compound': 0.0258}",0.211,0.161,0.628,0.0258
58,RT @CNN: Sen. Tammy Duckworth doesn't join Democratic colleagues in calls to abolish US Immigration and Customs Enforcement https://t.co/DR…,Sun Jul 01 22:02:27 +0000 2018,@CNN,"{'neg': 0.095, 'neu': 0.905, 'pos': 0.0, 'compound': -0.2235}",0.0,0.095,0.905,-0.2235
59,@xThexPhenom @CNN Not yet. But it is on the way.Maybe the world too.,Sun Jul 01 22:02:25 +0000 2018,@CNN,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
60,"RT @wkamaubell: TONIGHT on the season finale of #UnitedShades on @cnn at 10p ET / 7p PT / 4p Hawaii time, I'm headed to Hawaii to unlearn w…",Sun Jul 01 22:02:24 +0000 2018,@CNN,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
61,@andrewklavan @CNN @Acosta Those two in one room together? ! It's the perfect storm of vain idiocy.,Sun Jul 01 22:02:24 +0000 2018,@CNN,"{'neg': 0.135, 'neu': 0.673, 'pos': 0.192, 'compound': 0.2942}",0.192,0.135,0.673,0.2942
62,Trump is clueless about the global market @CNN https://t.co/C8vAKsrmFw,Sun Jul 01 22:02:24 +0000 2018,@CNN,"{'neg': 0.238, 'neu': 0.762, 'pos': 0.0, 'compound': -0.3612}",0.0,0.238,0.762,-0.3612
63,RT @CNN: US and North Korean officials meet to discuss implementing agreement between countries https://t.co/pzgxlyNRjk https://t.co/r4FCHG…,Sun Jul 01 22:02:22 +0000 2018,@CNN,"{'neg': 0.0, 'neu': 0.824, 'pos': 0.176, 'compound': 0.4939}",0.176,0.0,0.824,0.4939
64,@realDonaldTrump @MariaBartiromo @FoxNews Why only @FoxNews  mr president ? Are you afraid to answer some real ques… https://t.co/AhBGWtgpXf,Sun Jul 01 22:02:19 +0000 2018,@CNN,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
65,"One injured in Iran water protests, interior minister says  @CNN https://t.co/DCAIr0m2Vh",Sun Jul 01 22:02:15 +0000 2018,@CNN,"{'neg': 0.338, 'neu': 0.662, 'pos': 0.0, 'compound': -0.5574}",0.0,0.338,0.662,-0.5574
66,@BrannanJr @socityjim @CNN @bennydiego So you descend from a Mormon Bigsmist? Not to mention he was a newspaper man… https://t.co/ojECoCbS4e,Sun Jul 01 22:02:11 +0000 2018,@CNN,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
67,RT @CNN: Sen. Tammy Duckworth doesn't join Democratic colleagues in calls to abolish US Immigration and Customs Enforcement https://t.co/DR…,Sun Jul 01 22:02:11 +0000 2018,@CNN,"{'neg': 0.095, 'neu': 0.905, 'pos': 0.0, 'compound': -0.2235}",0.0,0.095,0.905,-0.2235
68,@CNN @CNNOpinion  https://t.co/XW7nVk5g5s,Sun Jul 01 22:02:10 +0000 2018,@CNN,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
69,"RT @We_R_an0nym0us: WHO is #QAnon ?
WHO WILL FINALLY ASK @realDonaldTrump ?
hey @CNN #FakeNews  why don't YOU ask huh?

WHO IS #QAnon ?
Cou…",Sun Jul 01 22:02:09 +0000 2018,@CNN,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
70,"RT @DHUNTtweets: @g7 HAPPY CANADA DAY! @DesjardinsGroup hopeful for more tax evasion methods, Jamaican banks.. Thanks for bailing out @TD_C…",Sun Jul 01 22:02:05 +0000 2018,@CNN,"{'neg': 0.0, 'neu': 0.609, 'pos': 0.391, 'compound': 0.8984}",0.391,0.0,0.609,0.8984
71,"RT @CNN: A migrant who earned the nickname ""Spider-Man"" after scaling a building to save a child dangling from a balcony has started a new…",Sun Jul 01 22:02:05 +0000 2018,@CNN,"{'neg': 0.0, 'neu': 0.856, 'pos': 0.144, 'compound': 0.4939}",0.144,0.0,0.856,0.4939
72,@CNN Remember she said that about health care and still voted for it.,Sun Jul 01 22:02:05 +0000 2018,@CNN,"{'neg': 0.0, 'neu': 0.789, 'pos': 0.211, 'compound': 0.4939}",0.211,0.0,0.789,0.4939
73,"RT @CNN: A migrant who earned the nickname ""Spider-Man"" after scaling a building to save a child dangling from a balcony has started a new…",Sun Jul 01 22:02:04 +0000 2018,@CNN,"{'neg': 0.0, 'neu': 0.856, 'pos': 0.144, 'compound': 0.4939}",0.144,0.0,0.856,0.4939
74,@CNN Yep. Must be dozens,Sun Jul 01 22:02:01 +0000 2018,@CNN,"{'neg': 0.0, 'neu': 0.645, 'pos': 0.355, 'compound': 0.296}",0.355,0.0,0.645,0.296
75,RT @CNN: Former pro wrestler Matt Cappotelli has died at 38 after battle with brain cancer https://t.co/pbd76KFnea https://t.co/FEfMIzu8mI,Sun Jul 01 22:01:58 +0000 2018,@CNN,"{'neg': 0.414, 'neu': 0.586, 'pos': 0.0, 'compound': -0.891}",0.0,0.414,0.586,-0.891
76,"RT @ReliableSources: ""People are going to yell at us. They're going to tell us to go home. We're not going to go home."" -@Acosta just now o…",Sun Jul 01 22:01:57 +0000 2018,@CNN,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
77,"RT @RVAwonk: bloody hell, @CNN. This is a wholly inaccurate &amp; irresponsible take on what happened in Portland on Saturday. 

Don't conflate…",Sun Jul 01 22:01:57 +0000 2018,@CNN,"{'neg': 0.366, 'neu': 0.634, 'pos': 0.0, 'compound': -0.886}",0.0,0.366,0.634,-0.886
78,RT @CNN: Sen. Tammy Duckworth doesn't join Democratic colleagues in calls to abolish US Immigration and Customs Enforcement https://t.co/DR…,Sun Jul 01 22:01:56 +0000 2018,@CNN,"{'neg': 0.095, 'neu': 0.905, 'pos': 0.0, 'compound': -0.2235}",0.0,0.095,0.905,-0.2235
79,@CNN HAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHA… https://t.co/IcGf8ywM63,Sun Jul 01 22:01:52 +0000 2018,@CNN,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
80,@CNN FREE MASON COPS shooting Americans in Portland... U.S. COLONY MSM NEWS  is total Media Black OUT on this JADE… https://t.co/RqcAQxIb3H,Sun Jul 01 22:01:51 +0000 2018,@CNN,"{'neg': 0.0, 'neu': 0.832, 'pos': 0.168, 'compound': 0.6166}",0.168,0.0,0.832,0.6166
81,"RT @RVAwonk: bloody hell, @CNN. This is a wholly inaccurate &amp; irresponsible take on what happened in Portland on Saturday. 

Don't conflate…",Sun Jul 01 22:01:51 +0000 2018,@CNN,"{'neg': 0.366, 'neu': 0.634, 'pos': 0.0, 'compound': -0.886}",0.0,0.366,0.634,-0.886
82,"RT @CNN: A migrant who earned the nickname ""Spider-Man"" after scaling a building to save a child dangling from a balcony has started a new…",Sun Jul 01 22:01:50 +0000 2018,@CNN,"{'neg': 0.0, 'neu': 0.856, 'pos': 0.144, 'compound': 0.4939}",0.144,0.0,0.856,0.4939
83,RT @CNN: Here are the top moments from the Families Belong Together marches https://t.co/D4Zb3kIVgd https://t.co/lJaODERrxi,Sun Jul 01 22:01:50 +0000 2018,@CNN,"{'neg': 0.0, 'neu': 0.886, 'pos': 0.114, 'compound': 0.2023}",0.114,0.0,0.886,0.2023
84,"RT @ElderLansing: Did I see Kamala Harris, Tim Scott, and Cory Booker call for hate crime legislation when these four racist Chicago thugs,…",Sun Jul 01 22:01:49 +0000 2018,@CNN,"{'neg': 0.371, 'neu': 0.629, 'pos': 0.0, 'compound': -0.9042}",0.0,0.371,0.629,-0.9042
85,@CNN She can think for herself.   Unlike many liberals,Sun Jul 01 22:01:49 +0000 2018,@CNN,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
86,RT @spooney35: @amjoyshow #AMJoy @MeetThePress @ThisWeekABC @CNN @cspanwj @ReliableSources @FareedZakaria @FoxNewsSunday @60Minutes #MTP @F…,Sun Jul 01 22:01:48 +0000 2018,@CNN,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
87,"RT @liamvincent26: @CNN Good, the Democrats have become total extremists.",Sun Jul 01 22:01:48 +0000 2018,@CNN,"{'neg': 0.0, 'neu': 0.756, 'pos': 0.244, 'compound': 0.4404}",0.244,0.0,0.756,0.4404
88,@andrewklavan @CNN @Acosta Childish Jim Acosta is second only to childish and narcissist donald trump. These two were meant for each other.,Sun Jul 01 22:01:48 +0000 2018,@CNN,"{'neg': 0.18, 'neu': 0.82, 'pos': 0.0, 'compound': -0.5267}",0.0,0.18,0.82,-0.5267
89,"RT @CNN: Ancient Pompeii victim not crushed by stone block, after all, archaeologists say https://t.co/bhZH0YHSi4 https://t.co/ouNKBIpC8F",Sun Jul 01 22:01:46 +0000 2018,@CNN,"{'neg': 0.246, 'neu': 0.639, 'pos': 0.115, 'compound': -0.3956}",0.115,0.246,0.639,-0.3956
90,@bee_langbein @ReliableSources @Acosta @jelani9 @feministabulous @rachaelpacella @PhilDavis_CG @joshuamckerrow… https://t.co/1vWhZznqDA,Sun Jul 01 22:01:45 +0000 2018,@CNN,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
91,"RT @CNN: Nigerian actress Omotola Jalade-Ekehinde has been invited to become a member of the Academy of Motion Picture Arts and Sciences, w…",Sun Jul 01 22:01:45 +0000 2018,@CNN,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
92,@CNN Still pushing the agenda of this corrupt politician! No wonder ppl no longer TRUST media! https://t.co/LWOPUJckeB,Sun Jul 01 22:01:43 +0000 2018,@CNN,"{'neg': 0.217, 'neu': 0.608, 'pos': 0.175, 'compound': 0.2998}",0.175,0.217,0.608,0.2998
93,Thailand cave search: Divers close in on missing soccer team @CNN https://t.co/Q2T3YBqxAY,Sun Jul 01 22:01:40 +0000 2018,@CNN,"{'neg': 0.167, 'neu': 0.833, 'pos': 0.0, 'compound': -0.296}",0.0,0.167,0.833,-0.296
94,@OwenBrennan @CNN @MSNBC @nbc @ABC @CBS @NPR @washingtonpost @nytimes Or: two obvious takes doesn’t make it worth i… https://t.co/nODx5kbtj3,Sun Jul 01 22:01:40 +0000 2018,@CNN,"{'neg': 0.0, 'neu': 0.905, 'pos': 0.095, 'compound': 0.2263}",0.095,0.0,0.905,0.2263
95,"RT @CNN: Arnold Schwarzenegger mocks Trump's attempts to ""rescue the coal industry,"" asking in a video message what the US President will b…",Sun Jul 01 22:01:40 +0000 2018,@CNN,"{'neg': 0.114, 'neu': 0.76, 'pos': 0.125, 'compound': 0.0772}",0.125,0.114,0.76,0.0772
